ID,Treść,Autor,Data
1396188739425247236,O festival da Canção da @rtppt é das melhores pre-seleçoes desde há uns anos há que o dizer mais #Eurovison cc @TVGalicia,miiglx,2021-05-22 19:38:30+00:00
1396188675336192013,"#Eurovison #ESCIta
Portogallo bravi ma basta",Guido_Ci,2021-05-22 19:38:14+00:00
1396188602472845316,#belgien #portugal bisher vorne. #esc2021 #eurovison,UschiTeekanne,2021-05-22 19:37:57+00:00
1396188587234897921,Decepcionante Portugal #eurovison,Albanchurro,2021-05-22 19:37:53+00:00
1396188336914636801,My Love is with #POR #Eurovison #esc,Sektplauderei,2021-05-22 19:36:54+00:00
1396188316962275328,"Reminds me of Wasted Time by Eagles

#Eurovison",paulychilds,2021-05-22 19:36:49+00:00
1396187982646890496,Still think he swallowed Anastasia #Portugal #Eurovison,Ellenklinkt,2021-05-22 19:35:29+00:00
1396187465300459520,#Malta is niet voor niks kanshebber. Lekker nummer is dat hoor! #Eurovison,JohanScholten12,2021-05-22 19:33:26+00:00
1396187363899027456,#MLT Looks like they went thrift shopping in American Black churches and came up with this! #Eurovison,ThatSnarkyOrc,2021-05-22 19:33:02+00:00
1396187200207921158,Malta is my pick to win. She has great energy and the song is mostly in English and eminently catchy. #EUROVISON,Anthropic,2021-05-22 19:32:23+00:00
1396187099997646849,"Ahh I've been waiting for ""The Weird Hand Dance One""

#Eurovison #MLT",_CCooper,2021-05-22 19:31:59+00:00
1396187090669510660,"eu AMOOOOO, maravilhosaaaaa #eurovison",swtlights,2021-05-22 19:31:56+00:00
1396186987963600904,"#BEL is Swarovski 4, want die van #ISR had blinkende steentjes in haar haar. #Eurovison",amedee,2021-05-22 19:31:32+00:00
1396186803896569859,"@Polly_Heck @bbceurovision I was also impressed by her outfit
#RUS #Eurovison",GerMel70411640,2021-05-22 19:30:48+00:00
1396186792416751621,"Io che sotto la Russia pensavo ci fossero tutti i Ricchi e Poveri, Alieno e pure Milly Carlucci 

#Eurovison #Escita #Escita2021",MarziOlly,2021-05-22 19:30:45+00:00
1396186677241077768,#Russian #Eurovison. You can’t break me. #Russia Beautiful. https://t.co/msBl1LoIzC,unseen_music,2021-05-22 19:30:18+00:00
1396186372982157316,@seamusdever oh yeah. So glad to see you're back. Enjoy the show. 😊 #eurovison,AnnaSophiaxx,2021-05-22 19:29:05+00:00
1396186150658879490,Obsessed with Russia #Eurovison,cmag508,2021-05-22 19:28:12+00:00
1396186147269840896,Großartiger Act aus Russland #esc2021 #esc #eurovison,Fridhelm1,2021-05-22 19:28:12+00:00
1396186071701016579,"@bbceurovision @Eurovision @grahnort 4. #Eurovison #Belgum Only person in my house that likes it. But it sounds like a bond theme to me, although admittedly I don’t know much about bond. 💖💖💖😀",that_girl_pops,2021-05-22 19:27:54+00:00
1396185926125096960,Really dug Belgium 7/10 #eurovison,nutupdate,2021-05-22 19:27:19+00:00
