ID,Content,User,Date,Lang,Place,Hashtags
1311071397406535681,"Ai meu Deus!Os cara vão adiar essa porra de novo, vai vendo!#cyberpunk2077",sk_GuIh,2020-09-29 22:32:34+00:00,pt,,['cyberpunk2077']
1311071339466301441,"According to a New Report from Bloomberg, Cyberpunk 2077 will now be coming with a big bowl of Cap'n Crunch.....we'll see if CD Projekt Red makes a statement on this, so far nothing yet. See here: https://t.co/STXUeaut9u https://t.co/eB6RysLs1k",SMetaldave64,2020-09-29 22:32:20+00:00,en,,
1311071316481437696,Cyberpunk 2077 Publisher Orders 6-Day Weeks Ahead of Game Debut ⁦@AngryJoeShow⁩  https://t.co/LWjOprBTwY,dorianallyn,2020-09-29 22:32:15+00:00,en,,
1311071253147586562,CD Projekt Red telling its employees who are working on Cyberpunk 2077 it's crunch time and they'll be working 6 days a week: https://t.co/qflsyghs3S,Wolffe104,2020-09-29 22:31:59+00:00,en,,
1311071178023288833,@SweetPeachGames @AustinMixGames Game looks fantastic.  Delay is A ok if they get it right #Cyberpunk2077,BONDS756,2020-09-29 22:31:42+00:00,en,"Place(id='06fa737d271983ea', fullName='Spruce Grove, Alberta', name='Spruce Grove', type='city', country='Canada', countryCode='CA')",['Cyberpunk2077']
1311071148294189059,CDPR promised no crunch for #Cyberpunk2077. I would much rather see the game delayed again than have the staff completely burnt out right before the holiday season.,yuki_hime,2020-09-29 22:31:34+00:00,en,,['Cyberpunk2077']
1311071036675325954,"Hay nuevo gameplay de #Cyberpunk2077, pero esta vez en japonés y esta increíbles. Míralo aquí. https://t.co/BEdAAl464W",SurtidoPe,2020-09-29 22:31:08+00:00,es,,['Cyberpunk2077']
1311071036130111490,I'd rather wait another few months than have devs crunch. #Cyberpunk2077 https://t.co/azNUaa7prM,BeardConGamer,2020-09-29 22:31:08+00:00,en,,['Cyberpunk2077']
1311071012809773060,"Yes, delay the game. #Cyberpunk2077",InsipidGhost,2020-09-29 22:31:02+00:00,en,,['Cyberpunk2077']
1311071003234242561,I have never seen anyone so disgusting they are totally okay with crunch for #cyberpunk2077 .Like...........you guys realize crunch is bad right?,ClaysPromos,2020-09-29 22:31:00+00:00,en,,['cyberpunk2077']
1311070852092432388,"I already had no interest in Cyberpunk 2077 (I really only memed about the amount of delays the game got) but now with crunch news, no. And with how much backlash CD is getting from this news, they better get their act together",kirbyfan45,2020-09-29 22:30:24+00:00,en,,
1311070713290338304,"Constant crunch philosophy in gamedev is bad. But asking people to work an extra day a month before release of your biggest game ever? That's not crunch, that's normal state of affairs in software engineering. CD Project hasn't done anything wrong. #cyberpunk2077",ncksol,2020-09-29 22:29:51+00:00,en,,['cyberpunk2077']
1311070504317460480,"@UltimaShadowX @StormYorha This is unacceptable. Even if you don't want the game to be delayed any more, giant AAA juggernauts developing games like Cyberpunk 2077 can't hire bigger employee bases so this doesn't happen in the first place?Maybe Nintendo's ""finish it later"" approach is better...",clai143,2020-09-29 22:29:01+00:00,en,,
1311070479222964231,"Robią wszystko, by dotrzymać terminu. I nie wydać zabugowanej gry. Ale biorąc pod uwagę natężenie kalendarza premier...nadal uważam, że premierę #Cyberpunk2077 przeniosą na luty 2021. I wtedy gra wyjdzie na obie generacje konsol.",Marcin_Err,2020-09-29 22:28:55+00:00,pl,,['Cyberpunk2077']
1311070346968272896,"Dear @CDPROJEKTRED please delay Cyberpunk 2077 to 2021!We have way more than enough games to play this Holiday, and it’s getting clear the game just isn’t ready for launch in 2020. I think that even with this horrible crunch, Cyberpunk will still have launch issues. DELAY! 🙏",Pokezard,2020-09-29 22:28:23+00:00,en,,
1311070199311859712,You could delay every single game in November to next year and give me only Cyberpunk 2077 to play and I would still be happy as fuck,MuradMGaming,2020-09-29 22:27:48+00:00,en,,
1311070129883676672,"@jasonschreier Are we gonna get one of those big Jason Schreier development hell stories, detailing the entire Cyberpunk 2077 rocky development? 👀👀",LAPANERO,2020-09-29 22:27:32+00:00,en,,
1311070100032835586,"The thing is, Cyberpunk 2077 is going to sell TRUCKLOADS. It's not in jeopardy of anything....it can literally electric slide into 5mil sold in 1 day?Delaying it wouldn't even dent the fervor for it. Hell delaying it would've add to CDPR 'good guy' rep.",JenosonTwit,2020-09-29 22:27:25+00:00,en,,
1311070004062887938,"Reseña de The World of Cyberpunk 2077, una formidable guía turística para envolvernos en la atmósfera de Night City  https://t.co/gH7hRiYIP0 vía @vidaextra",DaviciosoCTM,2020-09-29 22:27:02+00:00,es,,
1311069986925039626,I don’t need a girlfriend I need Cyberpunk 2077,JimmyJelame,2020-09-29 22:26:58+00:00,en,,
1311069854473093121,"Even as someone eagerly awaiting and anticipating Cyberpunk 2077, this is not okay.",CyberpunkJordan,2020-09-29 22:26:26+00:00,en,,
1311069787003514883,"The developer of the highly anticipated game Cyberpunk 2077 is making six-day work weeks mandatory leading up to the November release, reneging on an earlier promise to not force overtime https://t.co/vnf2qHnfpe via @technology",SuaveVillain,2020-09-29 22:26:10+00:00,en,,
1311069649270968321,"Les devs de Cyberpunk 2077, ils sont déjà en crunch constant depuis 3 ans ???",ktouktou,2020-09-29 22:25:37+00:00,fr,,
1311069573760909314,"Hey everyone! A bit late, but better late than never, is my reaction to the latest episode of #nightcitywire for #Cyberpunk2077, which I am super excited for! https://t.co/FsZylQQAtn",BarkLogistic,2020-09-29 22:25:19+00:00,en,,"['nightcitywire', 'Cyberpunk2077']"
1311069559256997888,soon... #Cyberpunk2077 https://t.co/Ra7U8JcCa6,Schwabi94,2020-09-29 22:25:16+00:00,en,,['Cyberpunk2077']
1311069479971946496,"Are the devs at CD Projekt Red obsessive perfectionists? The more you hear about Cyberpunk 2077 development cycle, the crazier it sounds. The recent leak of the 6-day work weeks before launch EVEN THOUGH THE GAME WAS ALREADY DELAYED TO PREVENT JUST THIS is insane",BlackIceSheep,2020-09-29 22:24:57+00:00,en,,
1311069385596063744,Please just delay Cyberpunk 2077 again.https://t.co/0PMd0yCol6 https://t.co/kePiPgmEW2,PCGamesN,2020-09-29 22:24:34+00:00,en,,
1311069385063313408,@CP2077Countdown Uhh yes time Taxi I would like to go to November 19th 2020. I will pay you with a copy of Cyberpunk 2077!,Outcast900,2020-09-29 22:24:34+00:00,en,,
1311069370572042247,You don't care about game developer crunch. You just want strangers on the the internet to think that you do. Publicly complain; privately consume. #Cyberpunk2077,LokiJarson,2020-09-29 22:24:31+00:00,en,,['Cyberpunk2077']
1311069256553988104,"In my AI Game Design video I mentioned Cyberpunk 2077 had been in crunch since at least January, a period of crunch so long it is referred to as a 'death march'. Today they have officially instated a mandatory 6-day week, with 7 weeks to go until launch.",mtrc,2020-09-29 22:24:03+00:00,en,,
1311069235372789760,@MightyKeef So what you're saying is:-PS5 SKIT-Spider-Man: Miles Morales SKIT-Cyberpunk 2077 SKIT-Hyrule Warrior: Calamity SKIT-World of Warcraft: Shadowlands SKIT?,Defective14,2020-09-29 22:23:58+00:00,en,,
1311069162400342018,El cyberpunk 2077 va a ser un juegazo 0 dudas https://t.co/FsFm6QXsKG,jlvalenciar99,2020-09-29 22:23:41+00:00,es,,
1311068893390270464,An inheritance from a long-lost relative demands you live surrounded by Nier: Automata or Cyberpunk 2077 statues https://t.co/NFiRgtQqdV https://t.co/YfnR2iEtKH,liTHERIDDLERil,2020-09-29 22:22:37+00:00,en,,
1311068824079220737,"The developer of the highly anticipated game Cyberpunk 2077 is making six-day work weeks mandatory leading up to the November release, reneging on an earlier promise to not force overtime https://t.co/aHmMv5VJQT via @technology",HunJoh,2020-09-29 22:22:20+00:00,en,,
1311068712724762626,"@witchergame @CDPROJEKTRED Dear CDPR, you are my favorite developper and in the industry you are some kind of example as to how to treat your audience and everyone is looking up to you.I heard about the mandatory crunch you plan to enforce on the studio to deliver Cyberpunk 2077 at the said time.",kiddodracula1,2020-09-29 22:21:54+00:00,en,,
1311068706919731200,@Stallion83 Ill wait 9 days to play cyberpunk 2077,SAMIRSAYS69,2020-09-29 22:21:52+00:00,en,,
1311068648321306624,"Se acuerdan cuando la gente de CD Prokekt Red dijo q no iba a haber crunch obligatorio para #Cyberpunk2077? Bueno, si va a haber crunch obligatorio y el “no obligatorio” ya lleva varios meses.",RippyRizza,2020-09-29 22:21:38+00:00,es,,['Cyberpunk2077']
1311068587256238081,@Stallion83 cyberpunk 2077 and i will be mia from society in the meantime,ivandrago16542,2020-09-29 22:21:24+00:00,en,,
1311068583800311809,@SkillUpYT @CDPROJEKTRED Crunch is wrong..Cyberpunk 2077 is my most anticipated game but I don’t want anyone at CDPR to be under pressure...we will wait...its ok to delay the game..we still love u guys @CDPROJEKTRED,SilmaethDante,2020-09-29 22:21:23+00:00,en,,
1311068532197781506,"Toujours la même rengaine... Le pire, c'est qu'un report ne ferait que rallonger la période de crunch. Cette industrie doit se remettre en question et proscrire cette pratique abjecte. #Cyberpunk2077https://t.co/RE3PVkKP2z",presidentevil40,2020-09-29 22:21:11+00:00,fr,,['Cyberpunk2077']
1311068461427290112,"Man...The Witcher 3 is my second favourite game of all time, I’ve been a huge fan of CD Projekt Red and I’m excited for Cyberpunk 2077, but this is hard to swallow. It just sounds like this game is way too ambitious and shouldn’t even launch in 2020. Delay it to 2021 😶",Pokezard,2020-09-29 22:20:54+00:00,en,,
1311068446180876288,#Cyberpunk2077,pipi_rsts,2020-09-29 22:20:50+00:00,qht,,['Cyberpunk2077']
1311068423091294209,"So since the time yall had yall tongue on CDPR BOOT they:1. Cut several pieces of content from Cyberpunk 20772. Added Microtransactions to multiplayer when they said ""leave the greed to others""3. Mandated 6 Day work weeks and A WHOLE BUNCHA CRUNCHHHHHHHHH",BrokenGamezHDR_,2020-09-29 22:20:45+00:00,en,,
1311068300487602176,@EchotheLombax I honestly don't mind another Cyberpunk 2077 delay.,fire_confetti,2020-09-29 22:20:15+00:00,en,,
1311068100591316992,"We have over 12 BIG games releasing from Nov 10th to December 3rd.We’ll be totally fine if Cyberpunk 2077 is delayed out of this chaotic period, especially considering the PS5 upgrade isn’t even coming til next year anyway. Just delay it and release next-gen version simul.",EchotheLombax,2020-09-29 22:19:28+00:00,en,,
1311068021969104898,Do y’all think Cyberpunk 2077 should be pushed back?,Freethewzrd,2020-09-29 22:19:09+00:00,en,,
1311068021172195329,Esta es la cara de alguien que pensaba que Cyberpunk 2077 solo lo iba poder correr una 2080ti 🤡🤡🤡 https://t.co/zrMAqB03On,GeekoPark,2020-09-29 22:19:09+00:00,es,,
1311068002306187265,@jasonschreier Crunch is wrong..Cyberpunk 2077 is my most anticipated game but I don’t want anyone at CDPR to be under pressure...we can wait..,SilmaethDante,2020-09-29 22:19:04+00:00,en,,
1311067991426002944,CD Projekt RED reportedly calls for mandatory crunch on Cyberpunk 2077 https://t.co/Lj75ioKdhc,zyiteblog,2020-09-29 22:19:02+00:00,en,,
1311067985595961345,genuinely cannot wait to pirate cyberpunk 2077 on day one,RIPkaijew,2020-09-29 22:19:00+00:00,en,,
1311067952444108800,👀👀👀 💛💛💛#CyberPunk2077 #サイバーパンク2077 @CDPRJP @CyberpunkGame @CDPROJEKTRED @spikechunsoft,Edg3Walker,2020-09-29 22:18:52+00:00,qme,,"['CyberPunk2077', 'サイバーパンク2077']"
1311067810827776008,"CD Projeckt Red requiring mandatory crunch to finish up Cyberpunk 2077. This really sucks to see, especially considering the state of the world. Bad move on CDPR’s end, notably after saying they would not engage in crunch.  https://t.co/MeXnkCDYUD",gh0ulface,2020-09-29 22:18:19+00:00,en,,
1311067797351403520,"Dear @CDPROJEKTRED,Delay Cyberpunk 2077 if it allows your employees to not have to undergo ""mandatory"" crunch. Treating your customers right is one thing, but so is treating your employees right and not working them into illness....or worse.Sincerely,   A concerned gamer.",NoStrife,2020-09-29 22:18:16+00:00,en,,
1311067762404593664,Cyberpunk: 2077 hours of non-paid overtime.,g1_MrMallard,2020-09-29 22:18:07+00:00,en,,
1311067731345772549,A delay would be preferable :-( #Cyberpunk2077 https://t.co/R4dDC9bu0j via @technology,ItsMeRossP,2020-09-29 22:18:00+00:00,en,,['Cyberpunk2077']
1311067637351436295,@TastyFroot @HearthAuthor @LegacyKillaHD That was in the old times. Prior to Cyberpunk 2077. Also tell mr which project gets EVER completed on time? Heck we did overtime on a project..and even with that we still had to delay it another 2 months. BTW...expect a delay for sure,Tiger_Tear,2020-09-29 22:17:37+00:00,en,,
1311067419004239872,@TetsuyaNomura_ @MrJames079 i swear theres been conversation about their crunch throughout the cyberpunk 2077 development cycle,MathGC30,2020-09-29 22:16:45+00:00,en,,
1311067167190855680,"@jasonschreier @mariusperry @Dantecb2077 To be fair, they still promised no microtransactions on the main campaign for Cyberpunk 2077, and they have mentioned exploring it in the multiplayer a few years ago, anyway.",ThePickleCourt,2020-09-29 22:15:45+00:00,en,,
1311067105337327617,"@LegacyKillaHD I know, it's terrible!I'd gladly have The Witcher 3 and Cyberpunk 2077 come out a few years later than they were if it meant that the developers were treated humanely.",Fallout2Forever,2020-09-29 22:15:31+00:00,en,,
1311066834586697733,No game (EVEN CYBERPUNK 2077 FOR ALL THE HYPE) is worth crunch.,Togglejam,2020-09-29 22:14:26+00:00,en,,
1311066823736008704,#adidas hace alianza con #Cyberpunk2077 😀😀😀 #adidasOriginals #Deporte #Deportes https://t.co/8pd5GARIT9,siempreenred1,2020-09-29 22:14:23+00:00,es,,"['adidas', 'Cyberpunk2077', 'adidasOriginals', 'Deporte', 'Deportes']"
1311066671201878020,"@kidsmoove Not worried 1, Cyberpunk 20772, Call of Dutya few others I'm set and can wait.",Blackcatz10,2020-09-29 22:13:47+00:00,en,,
1311066652721651712,Damn if cyberpunk 2077 gets delayed again...fuck. In all seriousness though you could delay this game 2-3 more times and people will still be hyped to play it. Delay the game if that ensures a better product and/or your employees are not worked to death.,MuradMGaming,2020-09-29 22:13:43+00:00,en,,
1311066648300879873,imagine planning to pay money for cyberpunk 2077,cyboruga,2020-09-29 22:13:42+00:00,en,,
1311066608958353408,"#Cyberpunk2077 Publisher Orders 6-Day Weeks Ahead of Game Debut #cdprojectred [""https://t.co/lOr08XsaoR""]",SzolMisz,2020-09-29 22:13:32+00:00,en,"Place(id='535f0c2de0121451', fullName='Warsaw, Poland', name='Warsaw', type='city', country='Poland', countryCode='PL')","['Cyberpunk2077', 'cdprojectred']"
1311066489018101761,#cyberpunk2077 it’s gonna be delayed and if it doesn’t we will probably get a buggy game at launch,Eyesinthatsky,2020-09-29 22:13:04+00:00,en,,['cyberpunk2077']
1311066477529903104,"Frei übersetzt &amp; zusammengefasst in diesem Artikel: «Der Entwickler @CDPROJEKTRED  ordnet sechstägige Arbeitswochen an bis zum Release von #Cyberpunk2077 und bricht damit ein früheres Versprechen, keine Überstunden zu erzwingen»^n³https://t.co/YZtSQRmvbA",Nastja_the_Mox,2020-09-29 22:13:01+00:00,de,,['Cyberpunk2077']
1311066430113185792,Still buying Cyberpunk 2077 because boycotting a game that developers crunched to work on is more of a disservice honestly. Same with TLOU2 and Naughty Dog.,avengingfossil,2020-09-29 22:12:50+00:00,en,,
1311066332587319296,El desarrollador CD Projekt Red dijo a los empleados el lunes que las semanas de trabajo de seis días serán obligatorias antes del lanzamiento en noviembre #Cyberpunk2077 renegando de una promesa anterior de no forzar horas extras  https://t.co/H2p6l7xvCI,FeniXBMS,2020-09-29 22:12:26+00:00,es,,['Cyberpunk2077']
1311066270217822208,TBH I'd accept another 3-6 month delay on #Cyberpunk2077 if it meant avoiding a crunch...,RickVilante,2020-09-29 22:12:11+00:00,en,,['Cyberpunk2077']
1311066187904757762,You can acknowledge crunch is not good and still be excited for Cyberpunk 2077. Those two are not mutually exclusive.,TheAshenLuca,2020-09-29 22:11:52+00:00,en,,
1311066183576309760,I give leniency to Neofeud's robots are black people problem because it was a game made mainly by one dude with its heart in the right place (btw I rec Neofeud).Cyberpunk 2077 is just bloated regurgitation.,JK_DarkSide,2020-09-29 22:11:51+00:00,en,,
1311066020044582912,minha vontade de jogar cyberpunk 2077 já não era altaagora eu simplesmente não quero mais jogarobrigado Jason Schreier pelo dinheiro economizado,VVeatherReport,2020-09-29 22:11:12+00:00,pt,,
1311065953560596480,Waiting for spiderman miles morales and cyberpunk 2077 to release like... #cyberpunk #SpiderManMilesMorales https://t.co/ZE6P6S13HN,aroka57,2020-09-29 22:10:56+00:00,en,,"['cyberpunk', 'SpiderManMilesMorales']"
1311065755929239552,"Y’all crucified Naughty Dog for the same thing. I want to see that same type of outrage! Let’s see some pre-order cancels, let’s see some boycotts, let’s get going! 😂 #Cyberpunk2077",LucasNoShot,2020-09-29 22:10:09+00:00,en,,['Cyberpunk2077']
1311065605781544960,"Big OOF to Cyberpunk 2077 with the crunch news. Gotta not do that especially when you say you're not going to.Bad look, bad vibe.",killOEP,2020-09-29 22:09:33+00:00,en,,
1311065568519352320,"So Cyberpunk 2077 is plagued by mandatory crunch for years on end, and it keeps getting delayed again and again for months at a time for “polish”Smells like abusive management and terrible project planning to me@CDPROJEKTRED maybe not exploit passion for OCD perfectionism?",Yawaru,2020-09-29 22:09:24+00:00,en,,
1311065530489622535,I want to say I honestly do not understand why anyone would want Cyberpunk 2077 after *WILDLY SWINGS ARMS AROUND LIKE KERMIT THE FROG* all the bad optics alone but then I remember how white nationalism is back baby and then I go oh yeah that checks,JK_DarkSide,2020-09-29 22:09:15+00:00,en,,
1311065436377751552,"Após anunciar que não realizaria crunch no desenvolvimento de Cyberpunk 2077, e de adiar o lançamento do jogo... A CD Projekt Red avisou em um email para todo o estúdio que vai, sim, rolar crunch obrigatório para todos os funcionários.Reportagem do Schreier em inglês.",phluttilippe,2020-09-29 22:08:53+00:00,pt,,
1311065339216748544,@BastianThun @jasonschreier Yes. Cyberpunk 2077 should be canceled and they should all go to jail.,69prettyfly69,2020-09-29 22:08:29+00:00,en,,
1311065156017885195,November is about to be CRAZY for my gaming experience/ content creation.-PS5 drops-Spider-man: Miles Morales-Cyberpunk 2077-Hyrule Warriors: Calamity-World of Warcraft: Shadowlands.These big games from huge franchises. Oh lawedddd,MightyKeef,2020-09-29 22:07:46+00:00,en,,
1311065056537391105,"Шраер пишет, что CDPR не сдержали обещание, которое дали по ходу разработки Cyberpunk 2077. Боссы компании обещали, что никаких переработок у сотрудников в связи с этой игрой. За полтора месяца до релиза Cyberpunk 2077 выясняется, что сотрудники работают по выходным и по ночам https://t.co/rQW6w5QFqo",meownauts,2020-09-29 22:07:22+00:00,ru,,
1311065052821311490,"""Muitos desenvolvedores do Cyberpunk 2077 estão trabalhando com horas extras há meses, senão anos. Mas esta chamada para semanas de trabalho de seis dias, crunch ""obrigatório"", desmente o que os chefes do CDPR me disseram no ano passado.""",CarlosEduardoCD,2020-09-29 22:07:21+00:00,pt,,
1311065000740556800,"@CyberpunkGame Dear CDPR, you are my favorite developper and in the industry you are some kind of example as to how to treat your audience and everyone is looking up to you.I heard about the mandatory crunch you plan to enfore on the studio to deliver Cyberpunk 2077 at the said time.",kiddodracula1,2020-09-29 22:07:09+00:00,en,,
1311064853302382593,"@DinaVeeTweets Normal me would say ""Absolutely"" Cyberpunk 2077 me and Assassins Creed Valhalla me are in the background chanting November though",Rakoshnor,2020-09-29 22:06:34+00:00,en,,
1311064781504368641,"Since people are already tagging me about this, never once did I state I was excited for Cyberpunk 2077 nor did I show support of CDPR. I was aware of the crunch culture there and am extremely dissapointed they are going back on their word to correct it.https://t.co/AS9VlU6DhF",UltimaShadowX,2020-09-29 22:06:16+00:00,en,,
1311064611945357319,"@CyberpunkGame ""Last year, the bosses of CD Projekt Red approached me for an interview. They wanted to announce that for Cyberpunk 2077, they would be avoiding mandatory crunch.This week, they sent out an email to staff announcing studio-wide mandatory crunch.""",KannaHayabusa,2020-09-29 22:05:36+00:00,en,,
1311064606912192516,@ZhugeEX @DayoScript Cyberpunk 2077......,TomFuu21,2020-09-29 22:05:35+00:00,in,,
1311064599387570177,"Really anticipating this game. But they should just delay it, and not overwork their employees. #cyberpunk2077https://t.co/EQxwoSSNym",SJoystickRadio,2020-09-29 22:05:33+00:00,en,,['cyberpunk2077']
1311064542219304961,Just delay Cyberpunk 2077. Crunch is a bad practice that should not be happening.,ZTGD,2020-09-29 22:05:19+00:00,en,,
1311064487273926656,"@witchergame @CDPROJEKTRED ""Last year, the bosses of CD Projekt Red approached me for an interview. They wanted to announce that for Cyberpunk 2077, they would be avoiding mandatory crunch.This week, they sent out an email to staff announcing studio-wide mandatory crunch.""",KannaHayabusa,2020-09-29 22:05:06+00:00,en,,
1311064461248286721,Prepare yourself - #Cyberpunk2077 is coming^n³ https://t.co/BQtFhBoql5,Nastja_the_Mox,2020-09-29 22:05:00+00:00,en,,['Cyberpunk2077']
1311064218414743553,"You would think the delay for Cyberpunk 2077 wouldn’t have allowed the promise to fall through, but hey...that must of have meant there was a lot of work to be done beyond the original release. &amp; now crunch time...sheesh. We as consumers rarely look at the inside of the process.",Tru1P,2020-09-29 22:04:02+00:00,en,,
1311063994975678464,CDPRではWitcher 3でのクランチが結構きつかったらしく社内からの批判も多かったらしいのですが、そこでCyberpunk 2077の開発にあたってはクランチを完全になくすことは難しいけれどよりマシにする、休日出勤も義務ではないようにする、とインタビューで答えていたそうな。,pogelwerfer,2020-09-29 22:03:09+00:00,ja,,
1311063814813741058,CDPR institutes mandatory six-day work weeks for Cyberpunk 2077 https://t.co/FCriwG67dS #neogaf,NeoGAFThreads,2020-09-29 22:02:26+00:00,en,,['neogaf']
1311063691341643776,"no way to sugar coat this: crunch sucks, especially during a Pandemic, I want Cyberpunk 2077 as much as any person on Planet Earth but I'd rather it be delayed than to see folks working crazy hours to meet a deadlineQuality of life is more importanthttps://t.co/yMS68sIypd",vicious696,2020-09-29 22:01:57+00:00,en,,
1311063678578556928,"New trailers for CYBERPUNK 2077, EMPIRE OF SIN, RAGNORIUM, MANOR LORDS, SECOND EXTINCTION and PSO2: NEW GENESIShttps://t.co/pCymxrPKGm#cyberpunk2077 #empireofsin #ragnorium #manorlords #secondextinction #PSO2 #games #trailers #videogames https://t.co/KUEY7auoKL",The_Ent_Factor,2020-09-29 22:01:54+00:00,en,,"['cyberpunk2077', 'empireofsin', 'ragnorium', 'manorlords', 'secondextinction', 'PSO2', 'games', 'trailers', 'videogames']"
1311063668843589632,"I honestly don't know how feel about Cyberpunk 2077 development on crunch. I mean, I get it but at the same time, I can handle another delay. But I want to thank the developers who are working hard to make this experience the best as possible.",DynamoSuperX,2020-09-29 22:01:51+00:00,en,,
1311063538534952960,"If you are a Spotify-ist, @TheCyberPulse now has a Spotify page!https://t.co/ibAwq1Wle5#music #synthwave #vgm #synthfam #videogamemusic #retro #cyberpunk #Cyberpunk2077",MichaelK_TV,2020-09-29 22:01:20+00:00,en,,"['music', 'synthwave', 'vgm', 'synthfam', 'videogamemusic', 'retro', 'cyberpunk', 'Cyberpunk2077']"
1311063495186681857,Cyberpunk 2077 Publisher Orders 6-Day Weeks Ahead of Game Debut https://t.co/IV4oqsuOuE,NIX_51,2020-09-29 22:01:10+00:00,en,,
1311063395630641152,"anti crunch people, you might want to skip Cyberpunk 2077, CD Projekt Red are implementing crunch now to get the game out instead of just delaying it",AlexPrime_86,2020-09-29 22:00:46+00:00,en,,
1311063362650996737,Just. Delay. It.Never has a studio been so lucky that they made such a good game that people ignore their bullshit.#Cyberpunk2077,baundiesel,2020-09-29 22:00:38+00:00,en,,['Cyberpunk2077']
1311063337573253121,Cyberpunk 2077 coming in hot,ModernVintageG,2020-09-29 22:00:32+00:00,en,,
1311063237752954880,@tarasynora I'm mostly waiting on Cyberpunk 2077.,UncommonGrey,2020-09-29 22:00:08+00:00,en,,
1311063236637265923,"@OhNoItsAlexx And they didn't even try to ""revive"" the IP to ride on the Cyberpunk 2077 hype... Shame. Here I am wanting a remake of the OG Deus Ex, even if only use assets from the last game and audio from the OG game.",carlosfland,2020-09-29 22:00:08+00:00,en,,
1311063058484264960,"I'm very excited for Cyberpunk 2077, but I'm more than willing to wait even longer for it",erosfortones,2020-09-29 21:59:26+00:00,en,,
1311062292243664896,"@jasonschreier Hey @CDPROJEKTRED. Delay the game again. We were all expecting it, we all have backlogged games to get through, and we could all use some healthy distance between a dystopian corporate hellscape in which we're all worthless grist to the economic mill, and Cyberpunk 2077.",MichaelCrider,2020-09-29 21:56:23+00:00,en,,
1311062134684606466,@HiddenXperia They will completely change the color scheme of the game. We will see a graphical overhaul because of the delay. In the same nature as cyberpunk 2077 first gameplay reveal compared to current,mitchsgamebs,2020-09-29 21:55:45+00:00,en,,
1311062065537265665,This is unfortunate. I would rather see them delay again instead of this. Sure I am hyped for #Cyberpunk2077  but it should not be created by burning out the companies employees.,FischiiiSC,2020-09-29 21:55:29+00:00,en,,['Cyberpunk2077']
1311062006527676417,Me and the boys after getting new cybernetic enhancements in #Cyberpunk2077 https://t.co/hsa5y10xgz,mario5380,2020-09-29 21:55:15+00:00,en,,['Cyberpunk2077']
1311061886159462401,"CD Projekt Red avait assuré que ses employés ne subiraient pas de crunch avant la sortie de #Cyberpunk2077. Ce lundi, ils sont revenus sur leur promesse et ont imposé un 6e jour de travail (rémunéré) à tous les développeurs jusqu’à la sortie du jeu. https://t.co/dDSXJlEzvc",BastienPean,2020-09-29 21:54:46+00:00,fr,,['Cyberpunk2077']
1311061657041461248,"@Dantecb2077 Here is why it's news: ""Last year, the bosses of CD Projekt Red approached me for an interview. They wanted to announce that for Cyberpunk 2077, they would be avoiding mandatory crunch.This week, they sent out an email to staff announcing studio-wide mandatory crunch.""",jasonschreier,2020-09-29 21:53:52+00:00,en,,
1311061423997542401,"Verga, se viene el crunch con todo y latigazos para que los de CD Projekt RED tengan listo Cyberpunk 2077 en su fecha de lanzamiento!!!https://t.co/PiGBhUq6Ca",VictorRBoss,2020-09-29 21:52:56+00:00,es,,
1311061267424010240,Hey if you're going to play Cyberpunk 2077 you should pirate that shit,JoseLothario,2020-09-29 21:52:19+00:00,en,,
1311061246230368256,@CP2077Countdown Release the Cyberpunk 2077,KumarageSachith,2020-09-29 21:52:14+00:00,en,,
1311061158305189890,Watch Cyberpunk 2077 be the next Anthem,Mithrarin,2020-09-29 21:51:53+00:00,en,,
1311061090990686209,@Tribefan6923 @DMC_Ryan Crunch for cyberpunk 2077,isaiah_mclemore,2020-09-29 21:51:37+00:00,en,,
1311061018374811654,Destiny 2: Beyond Light Expansion🔥Cyberpunk 2077🔥🔥🔥Possibly AC: Valhalla 🤔,1hememix1,2020-09-29 21:51:19+00:00,en,,
1311060670872514561,"A partir de ahora, la semana en CD Projekt RED tiene seis días laborales para terminar #Cyberpunk2077, a un par de meses de su lanzamiento.El año pasado, el CEO se comprometió a evitar el crunch.https://t.co/eQiY0QDDo9",Rodrister,2020-09-29 21:49:56+00:00,es,,['Cyberpunk2077']
1311060669349978113,"Revelan indicios de ""crunch"" en @CDPROJEKTRED antes del lanzamiento de #Cyberpunk2077.",JorgeRacoon,2020-09-29 21:49:56+00:00,es,,['Cyberpunk2077']
1311060639402594310,CD Projekt Red just needs to delay Cyberpunk 2077.,JTrnvp,2020-09-29 21:49:49+00:00,en,,
1311060636118515717,Mile Morales Spider-man comes out for the PS4 on November 12 but Cyberpunk 2077 comes out November 19.Guess it's Spider-man for Xmas.,KnightWing19,2020-09-29 21:49:48+00:00,en,,
1311060456317112320,Me after I give V new enhancements in #Cyberpunk2077 https://t.co/NM3XpQiy3F,mario5380,2020-09-29 21:49:05+00:00,en,,['Cyberpunk2077']
1311060344052371456,"The developer of the highly anticipated game Cyberpunk 2077 is making six-day work weeks mandatory leading up to the November release, reneging on an earlier promise to not force overtime https://t.co/OfJcayp4wg via @technology",xTHAFINESTx,2020-09-29 21:48:39+00:00,en,,
